uuid,dem_education_level,dem_full_time_job,normalized_job_code
1be77310-d90a-0133-d368-0a81e8b09a82,no,yes,f5bc91b67dc30ad204158092116c4ed2
e03b9900-d955-0133-8a90-0a81e8b09a82,high,no,
575ca1a0-da4e-0133-419a-0a81e8b09a82,,yes,049a3f3a2b5f85cb2971ba77ad66e10c
cbd1b910-d8dc-0133-9d48-0a81e8b09a82,medium,no,
c05091e0-da48-0133-3cd6-0a81e8b09a82,medium,no,
245916d0-d963-0133-41d1-0a81e8b09a82,low,no,
7a5e7160-dcbd-0133-5ba7-0a81e8b09a82,medium,yes,679fb7003e0aedc14891fcd15dd846c5
d377f070-d971-0133-f4e9-0a81e8b09a82,,yes,861a9b9151e11362eb3c77ca914172d0
49ba9530-d8c3-0133-8167-0a81e8b09a82,medium,yes,d9e964a222fdd9527319ad88adbfaa2e
ab239970-d972-0133-f7f4-0a81e8b09a82,,no,
25843840-d8b1-0133-73d7-0a81e8b09a82,high,yes,f8984e50675cf61e5ac1ea8f661e0ab2
b017fba0-da48-0133-3c87-0a81e8b09a82,,yes,7bb15eefb19ed09c59349baad7e8469e
c74dab30-d999-0133-191f-0a81e8b09a82,high,yes,ec3d88b2fd083b870b8c5a603898ed39
40ff4c50-da49-0133-3fd1-0a81e8b09a82,no,no,
ea58c0c0-d8b4-0133-fdf1-0a81e8b09a82,no,yes,7acaed29536648e45ea2b82d45047fcf
54189270-d95f-0133-78db-0a81e8b09a82,no,no,
9ddcf730-da1d-0133-f4a3-0a81e8b09a82,high,yes,7bb15eefb19ed09c59349baad7e8469e
fc6979b0-d8f5-0133-ae95-0a81e8b09a82,,no,
dce6edb0-da2a-0133-4151-0a81e8b09a82,medium,yes,a33662485eb4ad97096183db945308f4
5cff8e00-d9a2-0133-fcf2-0a81e8b09a82,high,yes,775190277a849cba701b306a7b374c0a
c8257830-d955-0133-8a58-0a81e8b09a82,no,yes,679fb7003e0aedc14891fcd15dd846c5
4b33f390-d965-0133-f54b-0a81e8b09a82,no,yes,022d0e3a40aa3e29bca6851542b27842
acfb6b40-d909-0133-d2da-0a81e8b09a82,no,yes,90c5430dbc810aec8695af2f1f4c42e8
386c7ec0-d8b2-0133-f49a-0a81e8b09a82,high,no,
c0542710-d957-0133-662d-0a81e8b09a82,medium,yes,861a9b9151e11362eb3c77ca914172d0
138834b0-dcb6-0133-681b-0a81e8b09a82,,yes,897ef18a9321616495831a4b4b0c1bb2
94af4f30-d8aa-0133-6a03-0a81e8b09a82,,no,
5ab97350-da49-0133-29ce-0a81e8b09a82,high,yes,ac47656fd51c2cd8037057262c910dc4
aa790250-d9a6-0133-575d-0a81e8b09a82,medium,yes,76b0ba6af40991629e20dff36edd02a5
af877620-d9fa-0133-0a0a-0a81e8b09a82,medium,yes,776bf47111206d31ccf835650e1054cc
fcc8fcf0-d9ab-0133-1e0d-0a81e8b09a82,high,yes,36ac256201657eeaa67ee95aaae3cd54
079904d0-da41-0133-df90-0a81e8b09a82,high,yes,1a281bf4bd1fe9b2a6e464e508bea167
ad458970-da3d-0133-c858-0a81e8b09a82,high,yes,897ef18a9321616495831a4b4b0c1bb2
ee7271b0-dcb6-0133-6ca6-0a81e8b09a82,no,no,
603621e0-d8b8-0133-02ee-0a81e8b09a82,high,yes,894ca61c22718617c7e2404f582153da
50eee4d0-d97b-0133-c757-0a81e8b09a82,high,yes,6cf4d336112984368f83181ac5ffe948
b2fad6d0-d964-0133-460f-0a81e8b09a82,high,no,
d08f2910-d8d3-0133-60e9-0a81e8b09a82,,no,
390404a0-d999-0133-7e3a-0a81e8b09a82,high,yes,8a7a3f1bce0958ae9f090683e5a925b7
2614de40-da3b-0133-7bac-0a81e8b09a82,high,yes,d4624ed8068d24948e18303212593cd6
804fe280-d98c-0133-ef13-0a81e8b09a82,,yes,38a15ceadcdd6d4db16a88fa1a72b083
83832ff0-d976-0133-077c-0a81e8b09a82,medium,no,
02988050-dede-0133-1199-0a81e8b09a82,,no,
75584d50-d8c1-0133-c3ce-0a81e8b09a82,,no,
466b6d10-d9b9-0133-da58-0a81e8b09a82,no,no,
977eb5e0-dcb3-0133-7c9d-0a81e8b09a82,,yes,e605336f5a43949cb6b18054fd1937f1
e707c600-dcb4-0133-83e7-0a81e8b09a82,,yes,41b2978a2c07c5f477e60f26372d6c85
c1fa64c0-da27-0133-704e-0a81e8b09a82,high,yes,0de6170ccbed08e62b2e5862d5846a43
52be91e0-d8e0-0133-b004-0a81e8b09a82,medium,yes,3833bd699e7afe4665b595f282da0387
03ac6ff0-d8b3-0133-f5aa-0a81e8b09a82,no,yes,679fb7003e0aedc14891fcd15dd846c5
d9301390-da6f-0133-eba4-0a81e8b09a82,medium,no,
696fc4e0-da2b-0133-4682-0a81e8b09a82,low,no,
5f30b440-da20-0133-ff23-0a81e8b09a82,,yes,46b09f5f86f1ed46a8cb8e14d41418c7
a74612e0-da51-0133-f00d-0a81e8b09a82,no,no,
0502eb40-d941-0133-c53d-0a81e8b09a82,high,yes,ced804d972b03cca6d523ec8925a7943
bdf22230-d978-0133-0fa6-0a81e8b09a82,high,yes,e2f68bf748aea2c7d2254550c0c92b23
ac971030-d8c2-0133-c617-0a81e8b09a82,no,no,
e9889b80-d9b2-0133-192f-0a81e8b09a82,high,yes,d24ffac92c24fb0e7bd1abc5fc3b6254
35f462c0-d8e5-0133-bd94-0a81e8b09a82,no,yes,77d124811ae6887bd4ff42b0e2b49116
774a0570-da40-0133-dbec-0a81e8b09a82,medium,no,
35ab9d40-d9b8-0133-d66c-0a81e8b09a82,low,no,
22998ae0-da1f-0133-fa45-0a81e8b09a82,medium,no,
5c32ed20-da44-0133-68c9-0a81e8b09a82,high,no,
02118e30-d8e0-0133-af23-0a81e8b09a82,low,no,
a49332c0-d8d9-0133-940f-0a81e8b09a82,high,yes,ced804d972b03cca6d523ec8925a7943
df839910-d94b-0133-8b4a-0a81e8b09a82,medium,yes,3833bd699e7afe4665b595f282da0387
f3b73aa0-da6b-0133-7888-0a81e8b09a82,high,no,
e8d430f0-d9d4-0133-d1c8-0a81e8b09a82,low,no,
8a65ee50-d8bb-0133-0863-0a81e8b09a82,high,yes,a33662485eb4ad97096183db945308f4
933554e0-d941-0133-c605-0a81e8b09a82,no,no,
15b500b0-da18-0133-a4e4-0a81e8b09a82,medium,yes,800b621aab5dac18f4caef621fa43a49
519c2f90-da48-0133-3a59-0a81e8b09a82,medium,no,
a52f3220-dcb3-0133-7ce4-0a81e8b09a82,no,yes,fd69391dc29c83d5ad744daa57de0175
d60f3330-da2a-0133-413d-0a81e8b09a82,medium,yes,16b67d7f57698455aefbc1ae1b358b50
b9e1b320-d8ed-0133-3ba2-0a81e8b09a82,medium,yes,e605336f5a43949cb6b18054fd1937f1
942f9d80-da4c-0133-5625-0a81e8b09a82,no,yes,e55556364d2096578fd153e9800e826f
93f89180-d8ec-0133-ae96-0a81e8b09a82,no,no,
8fe2b960-da17-0133-a2b2-0a81e8b09a82,medium,no,
d3673ad0-d9bf-0133-c662-0a81e8b09a82,high,no,
e5694000-d9b0-0133-ff0c-0a81e8b09a82,no,yes,46b09f5f86f1ed46a8cb8e14d41418c7
a210cdb0-d935-0133-b83f-0a81e8b09a82,,yes,45033f83b6e0309eca9bcd76917f15d0
eec63e90-da23-0133-ef4e-0a81e8b09a82,no,no,
c4451b50-d977-0133-0c2f-0a81e8b09a82,high,yes,ced804d972b03cca6d523ec8925a7943
6d4d43d0-d8ce-0133-673f-0a81e8b09a82,,no,
619bbc90-d8e7-0133-becf-0a81e8b09a82,no,no,
06c94d70-d8b8-0133-0272-0a81e8b09a82,no,no,
fb572170-da45-0133-ece9-0a81e8b09a82,medium,yes,477b53ef09d37f098d5ed74f47fcbaec
2dd0fc10-d8e7-0133-be33-0a81e8b09a82,high,yes,897ef18a9321616495831a4b4b0c1bb2
197fc4b0-da20-0133-fe0a-0a81e8b09a82,high,yes,76385cb24e831b3364279b9de5641d8f
41876400-da51-0133-be1c-0a81e8b09a82,high,yes,781f5d3a80812531fdc81125a527a626
b5e895f0-d9f7-0133-03ee-0a81e8b09a82,high,yes,970eb38c7b3eb080466052ea994af189
753edd50-da50-0133-ad41-0a81e8b09a82,high,yes,41b2978a2c07c5f477e60f26372d6c85
7f7c5420-d910-0133-c7b5-0a81e8b09a82,no,no,
c2acf620-da26-0133-6bec-0a81e8b09a82,medium,no,
a1665a00-d948-0133-18c2-0a81e8b09a82,medium,yes,897ef18a9321616495831a4b4b0c1bb2
126313a0-d8ab-0133-6ae2-0a81e8b09a82,high,yes,049a3f3a2b5f85cb2971ba77ad66e10c
3daf7e30-d8e7-0133-be69-0a81e8b09a82,medium,no,
777c7c00-d967-0133-71ec-0a81e8b09a82,,no,
9f0407c0-d9b3-0133-2d25-0a81e8b09a82,low,no,
449f53f0-dcb4-0133-8043-0a81e8b09a82,high,yes,5db2c8d6539f983e1ca3d7c5b939e190
ef5bd210-d8e7-0133-c062-0a81e8b09a82,medium,yes,132aa9e82c5d4c8a395342d0a6e22c5c
c7a427c0-da46-0133-0e5a-0a81e8b09a82,high,yes,132aa9e82c5d4c8a395342d0a6e22c5c
e9afee70-da3d-0133-c9db-0a81e8b09a82,low,no,
eac29720-d95a-0133-5f17-0a81e8b09a82,high,yes,0de6170ccbed08e62b2e5862d5846a43
6ff50c50-da4a-0133-f48b-0a81e8b09a82,high,yes,775190277a849cba701b306a7b374c0a
68ad8220-da24-0133-f178-0a81e8b09a82,high,no,
6e38af70-dcbb-0133-158b-0a81e8b09a82,medium,yes,847165cfda6b1dc82ae22b967da8af2f
354a9d30-d97e-0133-f1a8-0a81e8b09a82,medium,yes,cc2b26cc436bea36bda3bdd7367c411a
4fe01100-d8d0-0133-569d-0a81e8b09a82,no,no,
4b9c6fa0-d94e-0133-56d4-0a81e8b09a82,,yes,77d124811ae6887bd4ff42b0e2b49116
9ccaa300-da2b-0133-4798-0a81e8b09a82,,no,
543f43c0-da39-0133-5616-0a81e8b09a82,low,yes,569da68cdcac43a3b4a0126ea9170570
dfc4ecc0-d944-0133-54ce-0a81e8b09a82,medium,yes,1a281bf4bd1fe9b2a6e464e508bea167
77d42c00-d9b9-0133-db3d-0a81e8b09a82,no,no,
cc7096f0-d93b-0133-be55-0a81e8b09a82,high,yes,775190277a849cba701b306a7b374c0a
c3d9e350-d987-0133-3f06-0a81e8b09a82,low,yes,8fd068c8d9be73abfa678856177b6c40
698c93b0-d969-0133-78a1-0a81e8b09a82,high,yes,894ca61c22718617c7e2404f582153da
f606f2c0-d971-0133-f567-0a81e8b09a82,no,yes,775190277a849cba701b306a7b374c0a
eb9d36d0-d969-0133-7a47-0a81e8b09a82,low,no,
e70f45d0-db20-0133-0b89-0a81e8b09a82,high,yes,1dd2fdc8a3981f2a1d8f0ca173952bb8
f28f1860-dba4-0133-234a-0a81e8b09a82,high,yes,e2f68bf748aea2c7d2254550c0c92b23
b8cac570-d96c-0133-1c90-0a81e8b09a82,low,no,
8f6f49c0-da77-0133-7a89-0a81e8b09a82,high,no,
86fd5b60-da3a-0133-dccf-0a81e8b09a82,medium,no,
a5a04dc0-df33-0133-7737-0a81e8b09a82,medium,yes,76b0ba6af40991629e20dff36edd02a5
3d1fab10-d992-0133-627f-0a81e8b09a82,high,yes,8fd068c8d9be73abfa678856177b6c40
92fab610-da27-0133-6f8a-0a81e8b09a82,high,yes,437e4414c78611a270a5cedb4b4c0eed
f3f84a20-dca3-0133-b099-0a81e8b09a82,high,yes,afea0e0169a98ee264db2ddb1c6e6a34
6a23b380-db05-0133-63f8-0a81e8b09a82,medium,yes,477b53ef09d37f098d5ed74f47fcbaec
9fb1d560-df25-0133-b729-0a81e8b09a82,medium,no,
7d4be760-def8-0133-adc6-0a81e8b09a82,medium,yes,31bf3181813e21ffdfd76b5881fab066
5a8e07b0-d978-0133-0df7-0a81e8b09a82,low,no,
997bad20-da37-0133-7da3-0a81e8b09a82,high,yes,375017ea3a1a97f5ea676def873bb25b
45706440-da50-0133-c5d4-0a81e8b09a82,,no,
00ebad10-da19-0133-a828-0a81e8b09a82,high,yes,a4d5b8b38f9513825d0d94a981ebe962
926f9250-db0d-0133-d284-0a81e8b09a82,low,no,
72a48100-da38-0133-487f-0a81e8b09a82,high,yes,7028f15ad274cb4d9505101b9c1306b1
5329b030-d99c-0133-b04f-0a81e8b09a82,medium,yes,a12a16280e22220f9354333f6fe1b22a
50034b00-d90a-0133-a5e3-0a81e8b09a82,medium,yes,e605336f5a43949cb6b18054fd1937f1
8d7d6420-dc03-0133-856e-0a81e8b09a82,low,yes,0facaffe51cc1998a5fbdbe5fd18fd98
d9a5f7a0-da3d-0133-c982-0a81e8b09a82,medium,yes,a12a16280e22220f9354333f6fe1b22a
a5f22940-da62-0133-3a08-0a81e8b09a82,medium,yes,996da29c84f5eed00da40c230f4c4078
6256a6a0-d961-0133-7e9a-0a81e8b09a82,high,no,
4ce73790-d980-0133-1004-0a81e8b09a82,medium,yes,132aa9e82c5d4c8a395342d0a6e22c5c
39d36c20-d98d-0133-f1df-0a81e8b09a82,medium,no,
32588fd0-d8de-0133-5dc5-0a81e8b09a82,medium,yes,d0abc47e83e7d85921e113f85175547a
709bb380-d8e2-0133-b610-0a81e8b09a82,high,yes,e49986dae76619a3941d280ee14d38ae
c6c5bc90-d8fe-0133-c07a-0a81e8b09a82,low,no,
1f463ff0-d9ae-0133-8d7a-0a81e8b09a82,medium,yes,8a7a3f1bce0958ae9f090683e5a925b7
33a4bd30-d97d-0133-0b6d-0a81e8b09a82,high,yes,861a9b9151e11362eb3c77ca914172d0
5c4c2ed0-d8c1-0133-c39f-0a81e8b09a82,high,yes,861a9b9151e11362eb3c77ca914172d0
ab58f000-d961-0133-ce40-0a81e8b09a82,medium,no,
03926a40-da13-0133-951a-0a81e8b09a82,high,yes,861a9b9151e11362eb3c77ca914172d0
2d3b4850-d98a-0133-a022-0a81e8b09a82,high,yes,897ef18a9321616495831a4b4b0c1bb2
9be1c2b0-dcb6-0133-6afe-0a81e8b09a82,high,no,
8099d290-da4d-0133-7843-0a81e8b09a82,medium,yes,ccd7528fb38f16077360c5b67c9700c4
ec78d480-db70-0133-4cf5-0a81e8b09a82,,no,
980bf1e0-d999-0133-1842-0a81e8b09a82,high,yes,8a7a3f1bce0958ae9f090683e5a925b7
71e87bb0-d933-0133-4163-0a81e8b09a82,high,yes,cc2b26cc436bea36bda3bdd7367c411a
05fb4b60-d9ac-0133-1e6f-0a81e8b09a82,medium,yes,d71c4164c99a5f9bca773e755a72f40f
75f54440-d8e9-0133-c470-0a81e8b09a82,medium,no,
53217ef0-d8fd-0133-bdc8-0a81e8b09a82,medium,no,
c59b8920-d8cc-0133-6278-0a81e8b09a82,high,yes,894ca61c22718617c7e2404f582153da
39d58970-dc13-0133-8a1e-0a81e8b09a82,low,no,
1ed4fe80-db76-0133-556d-0a81e8b09a82,low,no,
111b62f0-d96e-0133-0497-0a81e8b09a82,high,yes,477b53ef09d37f098d5ed74f47fcbaec
d8337910-dc34-0133-6f2d-0a81e8b09a82,high,no,
d04c5190-d9b2-0133-18bf-0a81e8b09a82,high,yes,90c5430dbc810aec8695af2f1f4c42e8
d3c768d0-d9fb-0133-0c46-0a81e8b09a82,,no,
4753d800-d8cc-0133-611e-0a81e8b09a82,no,no,
125dce10-da36-0133-f66d-0a81e8b09a82,high,yes,7bb15eefb19ed09c59349baad7e8469e
de370cd0-d9a5-0133-53b5-0a81e8b09a82,,no,
28561640-d8d6-0133-678b-0a81e8b09a82,medium,yes,38a15ceadcdd6d4db16a88fa1a72b083
1681aa20-d962-0133-d013-0a81e8b09a82,high,yes,41b2978a2c07c5f477e60f26372d6c85
32329cc0-da25-0133-64fa-0a81e8b09a82,low,no,
cd3a3c60-dc20-0133-dec4-0a81e8b09a82,medium,yes,73d251075a710326ae436d9819246377
31a78d70-d8ef-0133-1097-0a81e8b09a82,high,yes,fcaf4aac737e53ad24b9f32f08b8740f
013a2aa0-dc77-0133-387e-0a81e8b09a82,,no,
eb069fd0-d99d-0133-94cf-0a81e8b09a82,high,yes,59dab7d0a3ee97d939aa8b1a8deec857
1ddeb830-d97c-0133-071b-0a81e8b09a82,medium,no,
21b2ccb0-da1c-0133-ef13-0a81e8b09a82,medium,no,
ea0e70e0-dcb2-0133-98ea-0a81e8b09a82,high,yes,5e93fd1a58c8a67b295f69d87d1a940d
004406e0-dcb3-0133-995f-0a81e8b09a82,medium,yes,1f8576bdffa64f492405d02b842c41a6
751d8ed0-d977-0133-0b28-0a81e8b09a82,medium,yes,d9e964a222fdd9527319ad88adbfaa2e
4797ed80-d95e-0133-7730-0a81e8b09a82,high,yes,07b7555fa790debaf5b04d1409ad5f11
7d6cda40-d98a-0133-a190-0a81e8b09a82,high,no,
4797b590-d973-0133-fa01-0a81e8b09a82,medium,yes,970eb38c7b3eb080466052ea994af189
7f967a00-d964-0133-453f-0a81e8b09a82,medium,no,
169eb9c0-d969-0133-778f-0a81e8b09a82,medium,yes,e55556364d2096578fd153e9800e826f
a9d80d60-dcb2-0133-9762-0a81e8b09a82,high,yes,16b67d7f57698455aefbc1ae1b358b50
32246980-d8df-0133-6155-0a81e8b09a82,high,yes,16b67d7f57698455aefbc1ae1b358b50
e978b1a0-d8bb-0133-0904-0a81e8b09a82,medium,yes,45033f83b6e0309eca9bcd76917f15d0
22a983c0-d942-0133-c6d9-0a81e8b09a82,medium,yes,d9e964a222fdd9527319ad88adbfaa2e
709a7100-d8e4-0133-bb7e-0a81e8b09a82,high,yes,ccf2c4daae069f054cada4c911819a17
071c3ab0-d8c5-0133-be80-0a81e8b09a82,high,yes,2f704538f6c9d6459a97314be98124e2
1f4ed870-d9fb-0133-0afa-0a81e8b09a82,high,yes,e2f68bf748aea2c7d2254550c0c92b23
28693370-d97c-0133-0755-0a81e8b09a82,high,no,
158c25a0-db8f-0133-dd63-0a81e8b09a82,medium,yes,1c37a6e2bf157c0eff4665c57c52602d
26f49df0-d9b6-0133-9621-0a81e8b09a82,high,yes,dac2e921c1f887d9efc4c06fa33c1397
6b58b720-dbdd-0133-4993-0a81e8b09a82,medium,no,
63790280-d8e3-0133-b875-0a81e8b09a82,low,yes,ac2588d5d7676a49bdcd038e4a0a0ec5
c6ff4c70-d8e0-0133-b14b-0a81e8b09a82,high,yes,16b67d7f57698455aefbc1ae1b358b50
e717cb50-d906-0133-cf0c-0a81e8b09a82,medium,yes,f36c6ada3a808453a0bf241c74a4e994
60a676b0-d8ec-0133-ae23-0a81e8b09a82,medium,yes,c1b670eba9ccb65e7c99f7da116d5b9c
c1d59010-d941-0133-c636-0a81e8b09a82,medium,yes,a003702c0cea282e17967772dd83de5e
74018ec0-d977-0133-0b22-0a81e8b09a82,medium,yes,46b09f5f86f1ed46a8cb8e14d41418c7
528f38d0-dc56-0133-181a-0a81e8b09a82,medium,yes,800b621aab5dac18f4caef621fa43a49
bbb15640-da38-0133-4a04-0a81e8b09a82,high,yes,d06dfb43c95b585a89ae556c9221b573
2539d100-d8df-0133-611b-0a81e8b09a82,high,yes,c1b670eba9ccb65e7c99f7da116d5b9c
3052df00-d950-0133-5a0a-0a81e8b09a82,high,no,
a27ab7a0-d9a5-0133-aadb-0a81e8b09a82,low,no,
005b41d0-d991-0133-5da5-0a81e8b09a82,high,yes,3833bd699e7afe4665b595f282da0387
50703830-d8aa-0133-6967-0a81e8b09a82,medium,no,
14096730-d958-0133-66b5-0a81e8b09a82,high,no,
10956760-d8bb-0133-07de-0a81e8b09a82,high,yes,5e93fd1a58c8a67b295f69d87d1a940d
f0df7b10-d988-0133-9ac5-0a81e8b09a82,medium,no,
9758dbb0-da01-0133-f672-0a81e8b09a82,no,no,
c42909e0-d9b5-0133-9435-0a81e8b09a82,high,yes,d9e964a222fdd9527319ad88adbfaa2e
4646b710-d981-0133-f59e-0a81e8b09a82,medium,no,
711562d0-d94b-0133-8ab7-0a81e8b09a82,medium,no,
5102f830-da20-0133-feee-0a81e8b09a82,medium,yes,e2f68bf748aea2c7d2254550c0c92b23
2b41fb10-d8fd-0133-bd74-0a81e8b09a82,medium,yes,45033f83b6e0309eca9bcd76917f15d0
0118e540-d934-0133-422d-0a81e8b09a82,high,yes,3833bd699e7afe4665b595f282da0387
144be350-db3a-0133-4d9f-0a81e8b09a82,high,yes,16b67d7f57698455aefbc1ae1b358b50
809403a0-d8d4-0133-62bd-0a81e8b09a82,high,yes,894ca61c22718617c7e2404f582153da
f47a2200-da45-0133-ecb8-0a81e8b09a82,high,yes,d9e964a222fdd9527319ad88adbfaa2e
01df57f0-d9ba-0133-dd68-0a81e8b09a82,high,no,
3d6e4300-dc09-0133-8414-0a81e8b09a82,medium,no,
453b2680-da2a-0133-3e90-0a81e8b09a82,high,yes,049a3f3a2b5f85cb2971ba77ad66e10c
c189b460-d8d9-0133-945f-0a81e8b09a82,high,yes,1a281bf4bd1fe9b2a6e464e508bea167
d35cd3f0-da35-0133-f548-0a81e8b09a82,low,no,
25c75d40-d8af-0133-705d-0a81e8b09a82,medium,yes,5db2c8d6539f983e1ca3d7c5b939e190
7e701740-d98e-0133-f1e0-0a81e8b09a82,medium,no,
1391b390-d96a-0133-7acb-0a81e8b09a82,high,yes,d4624ed8068d24948e18303212593cd6
3b13b1f0-db07-0133-c27c-0a81e8b09a82,medium,yes,d4624ed8068d24948e18303212593cd6
5223ff70-d9ad-0133-89fc-0a81e8b09a82,medium,yes,8fd068c8d9be73abfa678856177b6c40
bb5606f0-d98f-0133-f70a-0a81e8b09a82,high,yes,edc64316da9707432443c7a4461abe6c
20926cb0-d975-0133-370d-0a81e8b09a82,high,no,
4e2cd8a0-d99e-0133-968b-0a81e8b09a82,medium,yes,2ee80cf30e2483dfe0947adc0428f8c5
ba982040-dca3-0133-b007-0a81e8b09a82,high,yes,6408c0d7c7faa4ced47fbc8474698126
b1f18220-dbf5-0133-32ce-0a81e8b09a82,,no,
83e5f410-d976-0133-0781-0a81e8b09a82,high,yes,1f8576bdffa64f492405d02b842c41a6
5783cab0-dcb4-0133-80af-0a81e8b09a82,high,yes,a4d5b8b38f9513825d0d94a981ebe962
de603f10-d948-0133-1923-0a81e8b09a82,medium,no,
1d452e90-d932-0133-3fdb-0a81e8b09a82,high,yes,b24ece3300d2f8ab34f9553e531183d6
91e38140-d9c6-0133-9375-0a81e8b09a82,medium,no,
557e4860-dcc9-0133-f4b2-0a81e8b09a82,medium,no,
4c506010-d8da-0133-95ab-0a81e8b09a82,medium,no,
8b672890-d98a-0133-a1da-0a81e8b09a82,medium,no,
ef9cd790-d9b7-0133-d544-0a81e8b09a82,high,yes,07b7555fa790debaf5b04d1409ad5f11
a661dda0-d8b1-0133-f3d3-0a81e8b09a82,medium,yes,36ac256201657eeaa67ee95aaae3cd54
8cd29650-d99e-0133-979b-0a81e8b09a82,high,no,
374321f0-d957-0133-8d6a-0a81e8b09a82,high,no,
f6cf3950-d9fd-0133-2b5a-0a81e8b09a82,medium,no,
90360860-d9b2-0133-071d-0a81e8b09a82,medium,yes,0facaffe51cc1998a5fbdbe5fd18fd98
b91dd9f0-d8d2-0133-5e15-0a81e8b09a82,medium,no,
3bc71560-da0b-0133-25e0-0a81e8b09a82,medium,yes,1dd2fdc8a3981f2a1d8f0ca173952bb8
0cd83dd0-db0a-0133-76bd-0a81e8b09a82,low,yes,ac9f868b5c3e7cb3f31bcead5dadeb71
52d21680-d8f8-0133-b4c8-0a81e8b09a82,high,no,
212fe4d0-d96a-0133-7af7-0a81e8b09a82,low,no,
6f19bb70-d975-0133-38d9-0a81e8b09a82,medium,no,
16db12a0-dacf-0133-7fef-0a81e8b09a82,high,yes,e605336f5a43949cb6b18054fd1937f1
24a73eb0-da67-0133-adc6-0a81e8b09a82,medium,yes,004431b0c1ce29ff6145307fa23f3f98
b5cf3860-dcb5-0133-891c-0a81e8b09a82,low,no,
1f472360-d9b7-0133-9a2f-0a81e8b09a82,high,yes,76b0ba6af40991629e20dff36edd02a5
d68a6940-d965-0133-f74c-0a81e8b09a82,high,yes,3def30a9bc4356164176ba909f40bab8
e4ea1590-dbf4-0133-ca66-0a81e8b09a82,medium,no,
4db9cd70-d971-0133-cc45-0a81e8b09a82,medium,yes,2ca138b991c50dc6696238e5ad800142
42c3b480-d990-0133-59ce-0a81e8b09a82,medium,yes,3833bd699e7afe4665b595f282da0387
a5ae1cb0-d971-0133-f437-0a81e8b09a82,medium,no,
42cd2630-dc8b-0133-028b-0a81e8b09a82,low,no,
79478820-dcdf-0133-c16b-0a81e8b09a82,medium,yes,41b2978a2c07c5f477e60f26372d6c85
9ede18e0-d8cf-0133-5416-0a81e8b09a82,medium,yes,36675c937946c8a4fc5de7d0b4c850de
35c9f640-d8c1-0133-c348-0a81e8b09a82,medium,yes,781f5d3a80812531fdc81125a527a626
2175daa0-d9ab-0133-1925-0a81e8b09a82,low,yes,d06dfb43c95b585a89ae556c9221b573
b987de30-d970-0133-9397-0a81e8b09a82,high,no,
d5837eb0-d8df-0133-636b-0a81e8b09a82,low,yes,375017ea3a1a97f5ea676def873bb25b
2b7b6cb0-dc13-0133-89f8-0a81e8b09a82,medium,no,
f586ab20-dc0d-0133-a9da-0a81e8b09a82,low,no,
b89f5190-da27-0133-7011-0a81e8b09a82,low,no,
eced2a60-d981-0133-73a1-0a81e8b09a82,medium,no,
46e71650-d9a7-0133-59f8-0a81e8b09a82,medium,yes,41b2978a2c07c5f477e60f26372d6c85
b8f7e600-d9b4-0133-d40c-0a81e8b09a82,high,yes,897ef18a9321616495831a4b4b0c1bb2
92fcaf60-da2e-0133-857f-0a81e8b09a82,medium,yes,d0abc47e83e7d85921e113f85175547a
9c186cc0-da57-0133-c655-0a81e8b09a82,medium,yes,5db2c8d6539f983e1ca3d7c5b939e190
303c36d0-daed-0133-09cf-0a81e8b09a82,high,yes,5e2bfe1fb8451158ff488c673535980c
3a20e3f0-dcb6-0133-68dc-0a81e8b09a82,high,no,
3909ed70-d8ea-0133-9b96-0a81e8b09a82,high,no,
9632e4e0-da5c-0133-1257-0a81e8b09a82,medium,no,
90084160-d947-0133-171c-0a81e8b09a82,medium,yes,800b621aab5dac18f4caef621fa43a49
11c29210-d950-0133-59e3-0a81e8b09a82,high,no,
b367fad0-da13-0133-96e8-0a81e8b09a82,high,yes,a12a16280e22220f9354333f6fe1b22a
62ba4fa0-d999-0133-7ee9-0a81e8b09a82,high,yes,d71c4164c99a5f9bca773e755a72f40f
354cc870-d94f-0133-5889-0a81e8b09a82,low,yes,970eb38c7b3eb080466052ea994af189
01895a00-da29-0133-75fd-0a81e8b09a82,low,no,
5fb4cfa0-d975-0133-3891-0a81e8b09a82,high,no,
660c3010-dc9e-0133-c91a-0a81e8b09a82,medium,no,
2bce7b00-d9b1-0133-005e-0a81e8b09a82,medium,no,
cfcaa300-da73-0133-0e52-0a81e8b09a82,medium,no,
62e36280-dcad-0133-edbe-0a81e8b09a82,high,no,
5fdec320-da4f-0133-f056-0a81e8b09a82,low,yes,781f5d3a80812531fdc81125a527a626
1200ed70-dca0-0133-cf10-0a81e8b09a82,low,yes,d9e964a222fdd9527319ad88adbfaa2e
c9008d70-dc0d-0133-a90d-0a81e8b09a82,low,no,
32043c80-d8e6-0133-bdaf-0a81e8b09a82,high,yes,897ef18a9321616495831a4b4b0c1bb2
59748c80-d974-0133-1624-0a81e8b09a82,high,yes,e2f68bf748aea2c7d2254550c0c92b23
466991d0-da29-0133-7725-0a81e8b09a82,low,no,
01dfe910-d8fe-0133-befb-0a81e8b09a82,high,yes,41b2978a2c07c5f477e60f26372d6c85
26cda010-daef-0133-1142-0a81e8b09a82,high,no,
0e6f0650-d9c0-0133-c743-0a81e8b09a82,high,yes,861a9b9151e11362eb3c77ca914172d0
